Time (s),"Primary somatosensory area, barrel field (L)","Primary somatosensory area, barrel field (R)","Primary somatosensory area, lower limb (L)","Primary somatosensory area, lower limb (R)",Supplemental somatosensory area (L),Supplemental somatosensory area (R),Olfactory areas (L),Olfactory areas (R),Hippocampal formation (L),Hippocampal formation (R),Cortical subplate (L),Cortical subplate (R),Striatum (L),Striatum (R),Pallidum (L),Pallidum (R),Thalamus (L),Thalamus (R),Hypothalamus (L),Hypothalamus (R),"Primary somatosensory area, upper limb (L)","Primary somatosensory area, upper limb (R)","Primary somatosensory area, unassigned (L)","Primary somatosensory area, unassigned (R)"
4.40015,1.61255889329254,2.74146779919438,3.06276238368078,4.02774543144022,5.29403988420703,6.18862997970686,7.00709380764758,8.44793245316561,9.61790785241731,10.5255504810647,11.1653462378217,12.0066484993416,12.9233746813177,13.9013693579295,14.9137807697217,15.6289387161739,17.6313854624439,18.2145979602854,19.558927480318,20.401517545409,21.1002968288444,22.7561219522952,23.2322712340218,24.1118334793182
4.800175,1.2133159159463,2.05959768050869,3.04933056658018,3.5209990275617,4.70624246142835,5.96203700945608,7.39337363065934,8.30572918273919,9.2746247601643,10.7104656556105,10.3123566069522,11.2306249260649,12.6568376105839,13.5922379985805,15.3157416352223,16.1346573431454,17.2537425022133,18.3871794681759,19.1550576208398,20.5266574479661,20.6802628744211,21.8831823851654,22.8560965199927,24.8172844394332
5.2002,1.30050928106653,2.11512747121257,3.46628080529347,4.24169490539474,4.69248080772339,6.30533137071186,7.24525865735048,8.18286980786121,9.94623595028738,10.3148471942771,11.1721522313617,11.6334222690915,12.777280165269,13.9556056783759,15.0187538302116,15.7467156221855,16.8548250505567,18.167264612899,19.1965434230565,20.3438613315187,21.2198006275816,22.3502145258562,22.919837195366,24.4434775318166
5.6002,1.57657045824718,2.68758154226432,3.33792843761411,4.23270249968762,5.36527235677957,6.18795341740594,7.33659964604112,7.84170458536687,9.86988674734025,9.89732161409588,11.016302528666,12.0909908324633,13.0883689595547,14.0097926008857,15.3668774212916,16.6575274685051,17.4006732841348,18.2026366641256,19.5288601026648,21.1583058975884,21.1485148178101,22.0095548051284,22.9351375951183,24.2719287028535
6.000225,1.17531088843248,2.37353854181808,3.3873922887033,4.27024657860817,5.25443976638327,6.40689018093593,7.15449907390239,8.5560272647794,9.89211478787378,10.2521016544872,11.2932549491095,12.5710082597556,12.9708261963896,14.3501316973048,15.3374870689905,16.3047825449267,17.599146485557,17.6749310632508,19.4607247163786,19.6291003337063,21.6185415788044,22.3520055910913,23.6955062057416,23.915645889395
6.400225,1.39630062799567,2.27268266279537,3.2949157134872,4.01365346230208,5.07918905734626,6.3590314882897,7.33778656969097,8.41280715686303,9.81883454792218,10.3185887165575,10.8138242153829,12.4264510924627,13.1089964421116,14.0290783910547,14.4189086314265,16.4573315683691,17.4837862813397,18.5209103701442,18.7844692977281,20.2903392235274,21.1624025972437,22.0083306762909,23.1748108352216,24.1122037218712
6.80025,1.07200972352615,2.07678015977772,2.8712363858953,3.64946006391708,5.02244863022857,5.87364494065765,7.4977162350757,8.05068487235965,9.73908038441733,10.0320348481367,10.9092197717759,11.6560214745315,12.9254885176571,13.7032611169208,14.7482800952386,16.4616241462514,17.0742567331285,17.6894301936644,18.8466452959223,19.4770036011969,20.8610573146999,22.2974165291141,23.1466866375053,24.540397549876
7.200275,1.03841784091643,1.61121711823162,3.06381380515658,4.03861595734145,4.33836783309567,5.3638518018191,6.73913427734875,7.85305701984556,9.96429090279267,9.35660426861087,10.3667960178975,11.5392162304805,12.7652525846452,13.5925783246764,14.6774999007157,16.2288024869609,17.0841848340089,17,18.7417289627419,20.4968554152241,21.2680339638218,21.7087844282484,22.6256809416842,24.2366250456524
7.600275,1.40620454742269,2.37192455805718,3.39383546511164,4.35208149718765,5.10037672083506,6.17898878015249,7.47531903411152,8.34386998879638,9.88458255286378,9.54981345399363,11.1343112991121,11.4852916950995,13.1522371564299,13.792750643947,15.3533807934156,16.4074125977838,17.13971224641,18.4578018814418,19.0907708380977,20.6824125955737,21.5396434955048,22.0860993242799,23.5798729370756,24.381089701057
8.0003,1.74259733982691,2.58933000782631,3.82480685377036,4.2181513339601,4.48876088707763,5.64938652375071,7.43662815002373,8.62521370675103,10.1673675700894,10.6320679802881,10.6923320021731,12.3825174279243,13.220535518696,14.0053098600925,15.4082392247702,16.4537680863284,17.6654159496975,17.576197324173,18.8553015980003,19.8883486185922,21.1352071041282,22.2757526760129,23.1245476354773,24.2841113206259
8.400325,1.35323364100086,2.27633966496328,3.29049210950808,4.44560183730897,4.97417613732535,5.64922442875294,7.3625982102699,8.36170117653603,9.81893556366411,9.82100594261831,10.9601647082531,12.7956977897352,13.3055377676285,13.9891352347601,14.5947159293558,15.6660282054793,17.2534724316601,18.3911912121969,19.0995046377065,19.9504082795331,20.9765808482156,22.2349302022882,23.0788663103784,24.0720153528958
8.800325,1.39784505086877,2.68293291679115,3.44388654100158,4.52265150822682,5.19969329141394,6.20499540862585,7.3559292149344,8.05684506501766,10.1645852767942,10.3990569390756,11.3563362694201,12.2738999031455,13.2283943466982,14.0491271641853,15.7902581334452,16.1805990231642,17.6263890672152,19.2859228326568,19.4357385847191,20.3671494391918,21.4794149372332,22.8973173181357,23.4787983669282,24.6177578492332
9.20035,1.43554156282934,1.87426345180555,2.84455179836076,3.67495746546059,4.81553257630786,6.02049835837064,7.28108919141266,8.22358400528281,9.93751226860788,9.44492016504542,10.9983954042714,12.2722344385552,12.8119998831471,13.3986908600392,15.4405151906528,16.2246801285008,16.5052877051318,18.0949174878051,18.453277180908,19.8143026671137,20.8863357419915,21.7409954531019,22.7966568154564,23.7038823660365
